Budget,Year,Name,Rate,Genre
3.5,2004,Jersey Girl,5.8,Comedy
3.5,2004,Little Black Book,5.2,Comedy
3.7,2004,13 Going on 30,6.3,Comedy
3.7,2004,White Chicks,6.3,Comedy
3.9,2004,Against the Ropes,4.5,Romance
4,2004,Torque,4.7,Action
4,2004,Secret Window,6.4,Thriller
4,2004,The Whole Ten Yards,5.5,Comedy
4,2004,Envy,4.8,Comedy
4,2004,The Princess Diaries 2: Royal Engagement,6,Comedy
4,2004,Ray,7.2,Drama
4.2,2004,Along Came Polly,5.8,Comedy
4.2,2004,The Forgotten,5.5,Crime
4.5,2004,Taking Lives,6,Action
4.5,2004,Resident Evil: Apocalypse,6.1,Horror
4.5,2004,Surviving Christmas,5.1,Comedy
4.5,2004,Flight of the Phoenix,5.7,Action
5,2004,The Big Bounce,5,Comedy
5,2004,Twisted,5.3,Action
5,2004,Raising Helen,5.9,Drama
5,2004,Garfield,5.2,Animation
5,2004,Shall We Dance?,5.9,Drama
5,2004,Bridget Jones: The Edge of Reason,6.1,Comedy
5,2004,The Life Aquatic with Steve Zissou,7.1,Adventure
5.3,2004,Blueberry,5,Western
5.6,2004,Walking Tall,6,Adventure
5.7,2004,Thunderbirds,4.2,Action
6,2004,Starsky & Hutch,5.6,Comedy
6,2004,The Terminal,7.1,Comedy
6,2004,The Village,6.2,Drama
6,2004,Ladder 49,6.2,Drama
6,2004,Alfie,5.5,Comedy
6,2004,After the Sunset,6,Action
6,2004,Christmas with the Kranks,5.2,Comedy
6.5,2004,Collateral,7,Drama
6.5,2004,Blade: Trinity,5.7,Science Fiction
6.6,2004,Hellboy,6.5,Fantasy
7,2004,Man on Fire,7.3,Action
7,2004,AVP: Alien vs. Predator,5.6,Adventure
7,2004,Sky Captain and the World of Tomorrow,5.7,Mystery
7,2004,The Phantom of the Opera,7,Music
7.45,2004,Two Brothers,6.9,Adventure
7.5,2004,50 First Dates,6.6,Comedy
7.5,2004,The Bourne Supremacy,7.2,Action
7.5,2004,Shark Tale,5.8,Animation
8,2004,The Manchurian Candidate,6.2,Drama
8,2004,Exorcist: The Beginning,4.7,Horror
8,2004,Spanglish,5.8,Comedy
8,2004,Meet the Fockers,6.1,Comedy
9,2004,The Stepford Wives,5.4,Action
9.2,2004,The Incredibles,7.4,Action
10,2004,Hidalgo,6.5,Western
10,2004,Catwoman,4.2,Action
10,2004,National Treasure,6.4,Adventure
10.5,2004,The Chronicles of Riddick,6.3,Action
11,2004,Home on the Range,5.7,Animation
11,2004,Around the World in 80 Days,5.7,Action
11,2004,Ocean's Twelve,6.4,Thriller
11.6,2004,The Aviator,7,Drama
12,2004,King Arthur,6.1,Adventure
12,2004,"I, Robot",6.7,Action
12.5,2004,The Day After Tomorrow,6.2,Action
13,2004,Harry Potter and the Prisoner of Azkaban,7.7,Adventure
14,2004,Lemony Snicket's A Series of Unfortunate Events,6.7,Adventure
14.5,2004,The Alamo,5.8,Western
15,2004,Shrek 2,6.7,Adventure
15.5,2004,Alexander,5.6,War
16,2004,Van Helsing,6,Horror
16.5,2004,The Polar Express,6.4,Adventure
17.5,2004,Troy,6.9,Adventure
20,2004,Spider-Man 2,6.7,Action
3,2005,Fetching Cody,6.8,Comedy
3,2005,Attack of the Sabretooth,2.6,Horror
3,2005,The League of Gentlemen's Apocalypse,6.6,Horror
3,2005,The Kid & I,5.3,Comedy
3,2005,Assisted Living,7.5,Comedy
3,2005,Istanbul Tales,8.5,Drama
3,2005,Replica,0,Romance
3,2005,Delivery,0,Science Fiction
3,2005,Creature from the Hillbilly Lagoon,0,Horror
3,2005,Swamp Zombies!!!,3.3,Horror
3,2005,Horror Business,6,Documentary
3,2005,29th and Gay,5,Comedy
3,2005,The Call of Cthulhu,6.9,Horror
0.0169,2005,Keeping Mum,6.5,Comedy
0.02,2005,"Sorry, Haters",6.5,Drama
0.0204956,2005,The Untold Story of Emmett Louis Till,7.5,Documentary
0.025,2005,Four Eyed Monsters,6,Comedy
0.03,2005,Murderball,6.9,Documentary
0.0325,2005,Zerophillia,5.1,Comedy
0.04,2005,Twelve and Holding,7,Drama
0.045,2005,Komodo vs. Cobra,3.1,Horror
0.0475,2005,Brick,6.8,Drama
0.05,2005,Modify,5.1,Documentary
0.05,2005,Mutual Appreciation,6.1,Drama
0.05,2005,The Dark Hours,5.5,Horror
0.05,2005,Puzzlehead,5.1,Science Fiction
0.065,2005,Say Uncle,5,Drama
0.075,2005,The Derby Stallion,4.7,Drama
0.075,2005,Mrs Palfrey at The Claremont,6.8,Comedy
0.0818418,2005,Romanzo criminale,7.3,Drama
0.09,2005,The Quiet,6.1,Drama
0.095,2005,Hard Candy,6.8,Drama
0.1,2005,Wolf Creek,6.1,Horror
0.1,2005,River's End,4.5,
0.1,2005,What Remains,8,Documentary
0.1,2005,Intermedio,1.3,Horror
0.1,2005,Snakeman,3.4,Horror
0.1,2005,H.G. Wells' War of the Worlds,4.4,Science Fiction
0.1,2005,Cry_Wolf,5.6,Horror
0.1,2005,Transamerica,6.9,Drama
0.11,2005,Ryna,5.5,Drama
0.15,2005,The Ballad of Jack and Rose,6.5,Drama
0.15,2005,Eve and the Fire Horse,7,Drama
0.15,2005,The Squid and the Whale,6.9,Comedy
0.15,2005,Forty Shades of Blue,6,Drama
0.16,2005,Bubble,6.4,Drama
0.16,2005,Bubble,6.4,Drama
0.17,2005,Standing Still,5.7,Comedy
0.17,2005,Bloodsuckers,4.4,Horror
0.2,2005,Inside Deep Throat,6.8,History
0.2,2005,Runaway,6.8,Drama
0.2,2005,No Direction Home: Bob Dylan,7.5,Documentary
0.2,2005,Cruel World,4.8,Thriller
0.2,2005,Harsh Times,6.3,Crime
0.2,2005,The Proposition,7.1,Action
0.2,2005,Single White Female 2: The Psycho,4,Thriller
0.2,2005,The 12 Dogs of Christmas,4.4,Drama
0.217787,2005,Forest of the Gods,6,Drama
0.22,2005,Lie with Me,5.2,Drama
0.25,2005,Shabd,5,Drama
0.25,2005,Keep Your Distance,3.7,Drama
0.3,2005,2001 Maniacs,4.9,Comedy
0.3,2005,Dave Chappelle's Block Party,6.5,Comedy
0.3,2005,Daltry Calhoun,5.4,Comedy
0.3,2005,Waiting...,6.2,Comedy
0.3,2005,Dirty,5.1,Crime
0.35,2005,Dracula III: Legacy,3.7,Horror
0.35,2005,Urban Legends: Bloody Mary,4.9,Horror
0.36,2005,Silent Partner,3.8,Action
0.4,2005,Mirrormask,6.6,Fantasy
0.4,2005,Hellraiser: Deader,4.4,Horror
0.4,2005,Saw II,6.3,Horror
0.45,2005,Spirit Trap,4.1,Thriller
0.475,2005,Tamara,5.1,Fantasy
0.48,2005,Hostel,5.7,Horror
0.5,2005,Mansquito,4.8,Horror
0.5,2005,Hellraiser: Hellworld,4.1,Horror
0.5,2005,Isolation,5.6,Horror
0.5,2005,The Secret Life of Words,6.8,Drama
0.54,2005,In Enemy Hands,6,Action
0.6,2005,House Of 9,4.9,Thriller
0.6,2005,House of the Dead 2,4,TV Movie
0.6,2005,The Cutter,4.1,Action
0.625,2005,Parineeta,6.6,Drama
0.65,2005,Thank You for Smoking,7.1,Comedy
0.65,2005,The Work and the Glory II: American Zion,8,Drama
0.68,2005,Felicity: An American Girl Adventure,4.5,Action
0.7,2005,Everything is Illuminated,7.4,Comedy
0.7,2005,"Good Night, and Good Luck.",6.8,Drama
0.7,2005,Capote,6.9,Crime
0.75,2005,Man-Thing,4,Action
0.8,2005,Down in the Valley,6,Drama
0.8,2005,Hustle & Flow,6.9,Drama
0.9,2005,Survival Island,4.9,Horror
0.9,2005,Bailey's Billion$,4,Family
0.9,2005,Day of the Dead 2: Contagium,3.1,Horror
0.9,2005,Undiscovered,4.5,Comedy
0.9,2005,Trust the Man,5.5,Comedy
0.9,2005,Carlito's Way: Rise to Power,4.3,Action
0.9,2005,Havoc,5.1,Drama
0.96,2005,The Lost City,5.9,Drama
1,2005,Chromophobia,5.7,Drama
1,2005,White Noise,5.6,Drama
1,2005,The Matador,6.2,Action
1,2005,Broken Flowers,6.8,Comedy
1,2005,Edmond,6,Drama
1,2005,American Pie Presents: Band Camp,5.3,Comedy
1.0284523,2005,Shopgirl,5.7,Comedy
1.1,2005,Don't Come Knocking,6.4,Drama
1.2,2005,Duma,7,Adventure
1.2,2005,Tideland,6.3,Fantasy
1.2,2005,Mozart and the Whale,6.5,Comedy
1.2,2005,A Little Trip to Heaven,5.2,Drama
1.3,2005,7 Seconds,4.3,Action
1.4,2005,Because of Winn-Dixie,6.1,Comedy
1.4,2005,Brokeback Mountain,7.5,Drama
1.4,2005,Bee Season,5.2,Drama
1.5,2005,The Wedding Date,6.2,Comedy
1.5,2005,Into the Sun,4.2,Action
1.5,2005,Submerged,4,Action
1.5,2005,Land of the Dead,6,Horror
1.5,2005,Kiss Kiss Bang Bang,7.2,Action
1.5,2005,Human Trafficking,7.2,Drama
1.5,2005,Match Point,7.2,Drama
1.5,2005,The Three Burials of Melquiades Estrada,7,Adventure
1.5,2005,Hoodwinked!,6,Animation
1.55,2005,Slow Burn,5.5,Mystery
1.6,2005,Black Dawn,3.6,Action
1.8,2005,The Fog,3.8,Horror
1.8,2005,The Big White,6.3,Comedy
1.9,2005,The Amityville Horror,6,Horror
1.9,2005,The Exorcism of Emily Rose,6.3,Crime
2,2005,Chaos,6.1,Drama
2,2005,The Magic Roundabout,5.6,Animation
2,2005,Alone in the Dark,3.1,Action
2,2005,Boogeyman,4.6,Thriller
2,2005,Proof,6.2,Drama
2,2005,The Weather Man,6,Comedy
2.2,2005,Deuce Bigalow: European Gigolo,4.6,Comedy
2.2,2005,Derailed,6.1,Drama
2.5,2005,Hide and Seek,6.1,Horror
2.5,2005,Ice Princess,5.9,Drama
2.5,2005,The Sisterhood of the Traveling Pants,6.3,Drama
2.5,2005,Beauty Shop,5.4,Comedy
2.5,2005,Lords of Dogtown,7,Drama
2.5,2005,Nomad: The Warrior,4.3,Action
2.5,2005,The Constant Gardener,6.9,Drama
2.5,2005,The Greatest Game Ever Played,6.9,Drama
2.5,2005,Where the Truth Lies,5.9,Drama
2.5,2005,The World's Fastest Indian,7.3,Drama
2.5,2005,Nanny McPhee,6.4,Fantasy
2.5,2005,BloodRayne,3.6,Action
2.6,2005,Red Eye,6.2,Horror
2.6,2005,The 40 Year Old Virgin,6.2,Comedy
2.7,2005,The Honeymooners,4.1,Comedy
2.8,2005,Walk the Line,7.3,Drama
2.8,2005,Pride & Prejudice,7.8,Drama
2.9,2005,The Jacket,6.8,Drama
3,2005,Racing Stripes,5.1,Comedy
3,2005,Coach Carter,7.3,Drama
3,2005,Assault on Precinct 13,6,Thriller
3,2005,Fever Pitch,5.9,Comedy
3,2005,A Lot Like Love,6.5,Comedy
3,2005,Dominion: Prequel to the Exorcist,4.8,Horror
3,2005,Goal!: The Dream Begins,6.6,Drama
3,2005,Dark Water,5.3,Drama
3,2005,Must Love Dogs,5.8,Romance
3,2005,Bad News Bears,5.7,Comedy
3,2005,The Cave,5.2,Action
3,2005,The Curse of the Were-Rabbit,6.8,Adventure
3,2005,An Unfinished Life,6.7,Drama
3,2005,The New World,6.4,Drama
3.2,2005,Are We There Yet?,5.2,Adventure
3.2,2005,Transporter 2,6.2,Action
3.2,2005,A History of Violence,6.9,Drama
3.5,2005,North Country,6.9,Drama
3.5,2005,Cursed,5.1,Horror
3.5,2005,Guess Who,5.5,Comedy
3.5,2005,Valiant,5.2,Animation
3.5,2005,Sky High,5.8,Adventure
3.5,2005,Two for the Money,5.9,Comedy
3.9,2005,Serenity,7.4,Science Fiction
4,2005,Man of the House,5.4,Comedy
4,2005,Sin City,7.2,Action
4,2005,House of Wax,5.5,Horror
4,2005,Wedding Crashers,6.4,Comedy
4,2005,Corpse Bride,7.2,Romance
4,2005,Get Rich or Die Tryin',6.3,Drama
4,2005,Rent,6.7,Drama
4.2,2005,Lord of War,7,Crime
4.3,2005,Elektra,4.9,Action
4.3,2005,Monster-in-Law,5.6,Romance
4.3,2005,The Skeleton Key,6.4,Drama
4.5,2005,Unleashed,6.6,Action
4.5,2005,Kicking & Screaming,5.6,Romance
4.5,2005,Rebound,5.2,Comedy
4.5,2005,Four Brothers,6.7,Action
4.5,2005,"Yours, Mine & Ours",5.7,Comedy
4.5,2005,The Producers,6.1,Comedy
5,2005,The Hitchhiker's Guide to the Galaxy,6.6,Adventure
5,2005,The Ring Two,5.5,Drama
5,2005,The Adventures of Sharkboy and Lavagirl,4.4,Adventure
5,2005,Herbie Fully Loaded,5.1,Comedy
5,2005,The Dukes of Hazzard,5.1,Action
5,2005,Domino,6,Action
5,2005,Oliver Twist,6.7,Crime
5,2005,Stay,6.5,Mystery
5,2005,Into the Blue,5.8,Action
5,2005,Syriana,6.3,Drama
5.2,2005,Hostage,6.2,Mystery
5.3,2005,Be Cool,5.4,Comedy
5.3,2005,The Happy Elf,4,Animation
5.5,2005,Flightplan,6.1,Thriller
5.6,2005,The Pacifier,5.8,Action
5.7,2005,Elizabethtown,6.1,Comedy
5.8,2005,Just Like Heaven,6.5,Comedy
6,2005,xXx: State of the Union,4.7,Action
6,2005,Doom,5,Adventure
6,2005,Cheaper by the Dozen 2,5.8,Comedy
6.2,2005,Æon Flux,5.4,Action
6.5,2005,Zathura: A Space Adventure,6.1,Family
7,2005,Hitch,6.3,Comedy
7,2005,Munich,7,Drama
7,2005,Rumor Has It...,5.3,Comedy
7.2,2005,Jarhead,6.6,Drama
7.5,2005,Robots,6,Animation
7.5,2005,Madagascar,6.6,Family
7.5,2005,The Legend of Zorro,5.9,Action
8,2005,The Interpreter,6.2,Crime
8,2005,A Sound of Thunder,4.8,Thriller
8,2005,The Great Raid,6.8,Action
8.2,2005,The Longest Yard,6.2,Comedy
8.4,2005,Son of the Mask,3.6,Fantasy
8.5,2005,Bewitched,4.8,Comedy
8.5,2005,Memoirs of a Geisha,7.3,Drama
8.8,2005,Cinderella Man,7.3,Romance
8.8,2005,The Brothers Grimm,5.6,Adventure
10,2005,Constantine,6.6,Drama
10,2005,Fantastic Four,5.5,Action
10,2005,Fun with Dick and Jane,5.9,Comedy
11,2005,Mr. & Mrs. Smith,6.5,Action
11.3,2005,Star Wars: Episode III - Revenge of the Sith,7.1,Science Fiction
12.6,2005,The Island,6.5,Action
13,2005,Sahara,5.7,Action
13,2005,Kingdom of Heaven,6.6,Drama
13.2,2005,War of the Worlds,6.2,Adventure
13.5,2005,Stealth,4.9,Action
15,2005,Batman Begins,7.5,Action
15,2005,Charlie and the Chocolate Factory,6.7,Adventure
15,2005,Chicken Little,5.6,Animation
15,2005,Harry Potter and the Goblet of Fire,7.5,Adventure
18,2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.7,Adventure
20.7,2005,King Kong,6.6,Adventure
3,2006,Cool Air,3.8,Horror
3,2006,Starter for 10,6.7,Drama
3,2006,Amateur Porn Star Killer,4.7,Horror
3,2006,Forever,10,Documentary
3,2006,Steal This Film,5,Documentary
3,2006,Loose Change: 2nd Edition,6.3,Documentary
3,2006,Interkosmos,6,Drama
3,2006,Salvage,4.4,Horror
3,2006,Sisters,3.9,Mystery
3,2006,The Foot Fist Way,6,Comedy
0.01,2006,Facing the Giants,6.6,Drama
0.0126,2006,Head Trauma,0,Horror
0.015,2006,Elephants Dream,6,Animation
0.02,2006,Evil Behind You,0,Action
0.025,2006,Future by Design,7.6,Documentary
0.025,2006,Roman,5.3,Drama
0.03,2006,Old Joy,6.3,Drama
0.0349999,2006,Header,5.8,Horror
0.035,2006,The Thirsting,5,Horror
0.04,2006,The Beales of Grey Gardens,6.5,Documentary
0.045,2006,Conversations with Other Women,6.2,Drama
0.05,2006,Find Love,0,Romance
0.05,2006,Evil Aliens,6.1,Comedy
0.05,2006,Another Gay Movie,5.2,Comedy
0.05,2006,Checking Out,6.5,Comedy
0.05,2006,Varalaru,6.1,Drama
0.06,2006,Miracle Dogs Too,5.3,Drama
0.065,2006,Arc,6,Drama
0.07,2006,Half Nelson,6.5,Drama
0.08,2006,Savages,5.8,Comedy
0.081,2006,Broken,4.8,Horror
0.085,2006,2:37,6.7,Drama
0.09,2006,Loving Annabelle,6.4,Drama
0.09,2006,The Treatment,6,Comedy
0.0994,2006,Kidulthood,6.2,Drama
0.1,2006,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,4.7,Documentary
0.1,2006,An Inconvenient Truth,6.7,Documentary
0.1,2006,Special,6.6,Drama
0.1,2006,In Her Line of Fire,3.3,Action
0.1,2006,Alone With Her,6.2,Crime
0.1,2006,The chosen,5.3,Drama
0.1,2006,Android Apocalypse,4.1,Science Fiction
0.1,2006,Who Killed the Electric Car?,7.2,Documentary
0.1,2006,Waltzing Anna,7,Drama
0.106648,2006,Chain Reaction,5.9,Horror
0.12,2006,The Second Chance,4.9,Drama
0.12,2006,Open Water 2: Adrift,5.2,Drama
0.15,2006,Devil's Den,4.8,Action
0.15,2006,Canvas,6.1,Drama
0.2,2006,Zyzzyx Road,4,Thriller
0.2,2006,The TV Set,6,Comedy
0.2,2006,Shortbus,6.3,Romance
0.2,2006,Ten Canoes,6.7,Adventure
0.2,2006,When the Levees Broke: A Requiem in Four Acts,7,Documentary
0.2,2006,Sherrybaby,6.3,Drama
0.2,2006,Death of a President,5.7,Documentary
0.2,2006,The Unseeable,6.8,Drama
0.238,2006,This Is England,7.4,Drama
0.25,2006,Marilyn Hotchkiss' Ballroom Dancing & Charm School,5.1,Comedy
0.25,2006,A Job to Kill For,0,Drama
0.298,2006,Disaster!,4.6,Action
0.3,2006,5ive Girls,4.4,Horror
0.3,2006,Heartstopper,4.3,Horror
0.3,2006,The Cutting Edge: Going for the Gold,5.5,Comedy
0.3,2006,Cinematographer Style,6.3,Documentary
0.325,2006,Local Color,6.1,Drama
0.35,2006,Winter Passing,6.7,Comedy
0.35,2006,The Black Hole,3.4,Science Fiction
0.37,2006,Unknown,6.4,Crime
0.4,2006,Bug,6,Horror
0.4,2006,Pudhupettai,8,
0.4,2006,Heavens Fall,5.5,Crime
0.4,2006,Scoop,6.4,Comedy
0.4,2006,The History Boys,6.6,Comedy
0.4,2006,The Conclave,6.5,Drama
0.4,2006,Let's Go to Prison,5.5,Comedy
0.42,2006,High School Musical,6.1,Comedy
0.43,2006,Johnny Was,4,Action
0.5,2006,No. 2,6.5,Comedy
0.5,2006,End Game,5.3,Action
0.5,2006,The Oh in Ohio,5.8,Comedy
0.5,2006,Clerks II,6.9,Comedy
0.5,2006,Like Mike 2: Streetball,3.6,Comedy
0.5,2006,Hood of Horror,4.2,Action
0.5,2006,Trailer Park Boys: The Movie,6.8,Comedy
0.5,2006,0.45,5.2,Drama
0.58,2006,Crossover,4.2,Action
0.6,2006,Come Early Morning,5.9,Drama
0.6,2006,Madea's Family Reunion,6,Drama
0.6,2006,Wendy Wu: Homecoming Warrior,5.4,Action
0.6,2006,Valley of Flowers,7.4,Adventure
0.6,2006,The Last King of Scotland,7.4,Drama
0.62,2006,I-See-You.Com,4.1,Comedy
0.65,2006,The Wind That Shakes the Barley,7.1,Drama
0.65,2006,Friends with Money,5.1,Comedy
0.65,2006,The Work and the Glory III: A House Divided,7.5,Drama
0.7,2006,Factory Girl,6.2,Drama
0.8,2006,Altered,5,Horror
0.8,2006,10th & Wolf,6.3,Action
0.8,2006,Akeelah and the Bee,6.7,Drama
0.8,2006,See No Evil,4.8,Horror
0.8,2006,Little Miss Sunshine,7.5,Comedy
0.8,2006,Fido,6.6,Romance
0.83,2006,Pledge This!,2.7,Comedy
0.87,2006,A Scanner Darkly,6.8,Animation
0.9,2006,Stay Alive,5.3,Horror
0.9,2006,Air Buddies,5.5,Adventure
0.9,2006,Black Christmas,4.8,Horror
0.93648,2006,Hogfather,6.9,Drama
0.95,2006,Walkout,4.3,Drama
1,2006,A Prairie Home Companion,6.4,Drama
1,2006,Rescue Dawn,6.9,Adventure
1,2006,Saw III,6.1,Horror
1,2006,Turistas,5.3,Horror
1.1,2006,Copying Beethoven,6.3,Drama
1.1,2006,Jackass Number Two,6.4,Action
1.1,2006,Dhoom 2,5.9,Drama
1.2,2006,Snow Cake,7.3,Romance
1.2,2006,Aquamarine,5.8,Fantasy
1.2,2006,Merlin's Apprentice,5,Adventure
1.2,2006,Step Up,6.7,Music
1.2,2006,Crank,6.6,Action
1.2,2006,The Namesake,6.8,Drama
1.2,2006,Employee of the Month,5.4,Comedy
1.2,2006,Running with Scissors,5.8,Drama
1.2,2006,The Santa Clause 3: The Escape Clause,5,Comedy
1.2,2006,For Your Consideration,5.9,Comedy
1.2,2006,Home of the Brave,5.5,Action
1.3,2006,Find Me Guilty,6.5,Drama
1.3,2006,The Astronaut Farmer,6.2,Adventure
1.3,2006,Infamous,6.4,Drama
1.4,2006,The Curse of King Tut's Tomb,3.7,Action
1.5,2006,When a Stranger Calls,5.4,Horror
1.5,2006,Penelope,6.5,Fantasy
1.5,2006,The Hills Have Eyes,6.1,Horror
1.5,2006,Mercenary for Justice,4.3,Action
1.5,2006,The Detonator,4.2,Action
1.5,2006,United 93,6.9,Drama
1.5,2006,The Queen,6.8,Drama
1.5,2006,Flicka,6.1,Drama
1.5,2006,The Return,5.1,Drama
1.5,2006,Black Snake Moan,6.6,Drama
1.5,2006,Notes on a Scandal,6.9,Drama
1.55,2006,Slither,6.3,Comedy
1.55,2006,It's a Boy Girl Thing,6.3,Comedy
1.6,2006,The Texas Chainsaw Massacre: The Beginning,5.9,Horror
1.68,2006,Fur: An Imaginary Portrait of Diane Arbus,5.8,Drama
1.7,2006,Running Scared,7,Action
1.7,2006,American Dreamz,4.9,Comedy
1.7,2006,Southland Tales,5.2,Comedy
1.7,2006,Smokin' Aces,6.4,Action
1.75,2006,Beerfest,5.8,Comedy
1.8,2006,John Tucker Must Die,5.9,Comedy
1.8,2006,Seraphim Falls,6.4,Western
1.8,2006,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,Comedy
1.9,2006,Letters from Iwo Jima,7.2,Action
1.94,2006,The Painted Veil,7.1,Drama
2,2006,Date Movie,3.6,Comedy
2,2006,She's the Man,6.4,Comedy
2,2006,ATL,6,Drama
2,2006,The Covenant,5.2,Action
2,2006,The Last Kiss,5.9,Comedy
2,2006,School for Scoundrels,5.6,Comedy
2,2006,Man of the Year,5.8,Comedy
2,2006,The Grudge 2,5.3,Horror
2,2006,The Marine,5,Action
2,2006,One Night with the King,6.1,Drama
2.1,2006,Bordertown,6.2,Crime
2.1,2006,DOA: Dead or Alive,5,Adventure
2.2,2006,The Stone Council,5,Adventure
2.2,2006,Tenacious D in The Pick of Destiny,6.5,Comedy
2.3,2006,Accepted,6.2,Comedy
2.4,2006,The Fox and the Hound 2,5.6,Adventure
2.4,2006,Rocky Balboa,6.5,Drama
2.5,2006,Final Destination 3,5.8,Horror
2.5,2006,The Contract,5.5,Drama
2.5,2006,The Omen,5.3,Drama
2.5,2006,Babel,6.9,Drama
2.5,2006,The Hoax,6.4,Comedy
2.5,2006,Catch and Release,5.8,Comedy
2.6,2006,Annapolis,6,Drama
2.6,2006,Little Children,6.9,Romance
2.6,2006,Unaccompanied Minors,5.5,Comedy
2.7,2006,Lucky Number Slevin,7.4,Drama
2.8,2006,Just My Luck,5.8,Comedy
3,2006,Ultraviolet,4.8,Science Fiction
3,2006,Take the Lead,6.6,Music
3,2006,Idiocracy,6.3,Adventure
3,2006,Stranger Than Fiction,7.1,Comedy
3,2006,Gridiron Gang,6.6,Action
3,2006,Miss Potter,6.3,Drama
3.1,2006,Tristan & Isolde,6.4,Drama
3.2,2006,Nacho Libre,5.6,Comedy
3.2,2006,The Good German,5.9,War
3.3,2006,Snakes on a Plane,5.1,Action
3.5,2006,The Devil Wears Prada,7,Comedy
3.5,2006,Zoom,4.9,Family
3.5,2006,The Fountain,6.8,Drama
3.5,2006,A Good Year,6.5,Comedy
3.5,2006,The Nativity Story,6.4,Drama
3.7665,2006,Freedomland,5.2,Drama
3.8,2006,Pulse,5,Horror
4,2006,Big Momma's House 2,5.4,Comedy
4,2006,Eight Below,6.7,Adventure
4,2006,Marie Antoinette,6.5,Drama
4,2006,The Lake House,6.5,Romance
4,2006,Stormbreaker,5.1,Adventure
4,2006,The Illusionist,7.1,Fantasy
4,2006,The Wicker Man,4,Mystery
4,2006,The Prestige,8,Drama
4,2006,Apocalypto,7.3,Action
4.5,2006,Last Holiday,6.4,Adventure
4.5,2006,Firewall,5.6,Thriller
4.5,2006,Inside Man,7.3,Crime
4.5,2006,Scary Movie 4,5.3,Comedy
4.7,2006,Happily N'Ever After,4.6,Animation
5,2006,Underworld: Evolution,6.4,Fantasy
5,2006,Curious George,6.1,Adventure
5,2006,The Shaggy Dog,4.5,Comedy
5,2006,Failure to Launch,5.5,Comedy
5,2006,Silent Hill,6.3,Horror
5,2006,RV,5.6,Comedy
5,2006,The Ant Bully,5.5,Fantasy
5,2006,Perfume: The Story of a Murderer,7.1,Crime
5,2006,The Black Dahlia,5.7,Drama
5,2006,Goya's Ghosts,6.6,Drama
5.1,2006,Barnyard,5.3,Animation
5.2,2006,The Break-Up,5.6,Romance
5.4,2006,V for Vendetta,7.7,Action
5.4,2006,"You, Me and Dupree",5.4,Comedy
5.5,2006,16 Blocks,6.2,Action
5.5,2006,All the King's Men,5.7,Drama
5.5,2006,The Pursuit of Happyness,7.7,Drama
6,2006,The Sentinel,5.8,Action
6,2006,Flyboys,6.3,Action
6.3,2006,World Trade Center,5.9,Drama
6.4,2006,Little Man,5.3,Comedy
6.5,2006,300,7,Action
6.5,2006,We Are Marshall,6.7,Drama
7,2006,Basic Instinct 2,4.6,Crime
7,2006,The Guardian,6.8,Action
7,2006,Dreamgirls,6.6,Drama
7.25,2006,Talladega Nights: The Ballad of Ricky Bobby,6.2,Comedy
7.5,2006,Lady in the Water,5.3,Drama
7.5,2006,Monster House,6.3,Animation
7.5,2006,Déjà Vu,6.6,Action
7.6,2006,Children of Men,7.4,Drama
8,2006,The Wild,5.1,Family
8,2006,Ice Age: The Meltdown,6.5,Animation
8,2006,Over the Hedge,6.3,Comedy
8.25,2006,Click,6,Comedy
8.5,2006,The Fast and the Furious: Tokyo Drift,6.1,Action
8.5,2006,Open Season,6.1,Adventure
8.5,2006,The Holiday,6.7,Comedy
8.5,2006,The Good Shepherd,6.3,Drama
8.5,2006,Charlotte's Web,5.8,Comedy
8.6,2006,Arthur and the Invisibles,6,Adventure
9,2006,The Departed,7.9,Drama
9,2006,Flags of Our Fathers,6.7,War
9,2006,Payback: Straight Up,6.8,Action
10,2006,Happy Feet,5.9,Animation
10,2006,Blood Diamond,7.4,Drama
10,2006,Eragon,4.9,Fantasy
11,2006,Night at the Museum,6.4,Action
12,2006,Cars,6.6,Animation
12.5,2006,The Da Vinci Code,6.5,Thriller
13.5,2006,Miami Vice,5.7,Action
14.9,2006,Flushed Away,6,Adventure
15,2006,Mission: Impossible III,6.5,Adventure
15,2006,Casino Royale,7.3,Adventure
16,2006,Poseidon,5.5,Adventure
20,2006,Pirates of the Caribbean: Dead Man's Chest,7,Adventure
21,2006,X-Men: The Last Stand,6.3,Adventure
27,2006,Superman Returns,5.4,Adventure
3,2007,Too Young to Marry,3.6,Comedy
3,2007,Delta Farce,4.5,Action
3,2007,Bigfoot Lives,0,
3,2007,Scrambled Beer,0,Comedy
3,2007,Black Water,5.9,Adventure
3,2007,Pop Skull,3.7,Horror
3,2007,Quiet City,6.6,Drama
3,2007,Fall from Grace,7.3,Documentary
3,2007,Bianca Beauchamp: All Access,8,Documentary
3,2007,Trigger Man,4.1,Action
3,2007,Paranormal Activity,5.9,Horror
3,2007,In Search of a Midnight Kiss,6.4,Comedy
3,2007,Sick Girl,6,Thriller
3,2007,The Signal,5.9,Action
0.012,2007,A Dog's Breakfast,5.9,Comedy
